Date;ALV_High;ALV_Low;Last;Previous Day Price;ALV_Volume;GOOGL_Open;GOOGL_High;GOOGL_Low;GOOGL_Close;GOOGL_Volume;Ex-Dividend_x;Split Ratio_x;Adj. Open_x;Adj. High_x;Adj. Low_x;Adj. Close_x;Adj. Volume_x;FB_Open;FB_High;FB_Low;FB_Close;FB_Volume;Ex-Dividend_y;Split Ratio_y;Adj. Open_y;Adj. High_y;Adj. Low_y;Adj. Close_y;Adj. Volume_y;MSCI_Open;MSCI_High;MSCI_Low;Settle;MSCI_Volume;Prev. Day Open Interest;year;month;weekday
2015-12-30;2.998;2.98;2.998;3.001;;776.6;777.6;766.9;771.0;1293521.0;0.0;1.0;776.6;777.6;766.9;771.0;1293521.0;107.0;107.25;106.06;106.22;13115007.0;0.0;1.0;107.0;107.25;106.06;106.22;13115007.0;0.0;0.0;0.0;4556.0;0.0;0.0;2015;12;2
2015-12-31;;;;;;769.5;769.5;758.34;758.88;1500923.0;0.0;1.0;769.5;769.5;758.34;758.88;1500923.0;106.0;106.17;104.62;104.66;18391064.0;0.0;1.0;106.0;106.17;104.62;104.66;18391064.0;0.0;0.0;0.0;4556.0;0.0;0.0;2015;12;3
2016-01-04;2.996;2.88;2.996;2.998;;743.0;744.06;731.2577;741.84;3272776.0;0.0;1.0;743.0;744.06;731.2577;741.84;3272776.0;101.95;102.24;99.75;102.22;37912403.0;0.0;1.0;101.95;102.24;99.75;102.22;37912403.0;0.0;0.0;0.0;4380.0;0.0;0.0;2016;1;0
2016-01-05;2.907;2.907;2.907;2.996;;746.45;752.0;738.64;742.58;1950691.0;0.0;1.0;746.45;752.0;738.64;742.58;1950691.0;102.89;103.7099;101.665;102.73;23258238.0;0.0;1.0;102.89;103.7099;101.665;102.73;23258238.0;0.0;0.0;0.0;4412.0;0.0;0.0;2016;1;1
2016-01-06;2.909;2.876;2.876;2.907;;730.0;747.18;728.92;743.62;1947034.0;0.0;1.0;730.0;747.18;728.92;743.62;1947034.0;101.13;103.77;100.9;102.97;25096183.0;0.0;1.0;101.13;103.77;100.9;102.97;25096183.0;0.0;0.0;0.0;4375.0;0.0;0.0;2016;1;2
2016-01-07;2.77;2.744;2.744;2.876;;730.31;738.5;719.06;726.39;2963741.0;0.0;1.0;730.31;738.5;719.06;726.39;2963741.0;100.5;101.43;97.3;97.92;45172906.0;0.0;1.0;100.5;101.43;97.3;97.92;45172906.0;0.0;0.0;0.0;4301.0;0.0;0.0;2016;1;3
2016-01-08;2.764;2.703;2.764;2.744;;731.45;733.23;713.0;714.47;2450857.0;0.0;1.0;731.45;733.23;713.0;714.47;2450857.0;99.88;100.5;97.0311;97.33;35402298.0;0.0;1.0;99.88;100.5;97.0311;97.33;35402298.0;0.0;0.0;0.0;4241.0;0.0;0.0;2016;1;4
2016-01-11;2.709;2.631;2.704;2.764;;716.61;718.855;703.54;716.03;2090621.0;0.0;1.0;716.61;718.855;703.54;716.03;2090621.0;97.91;98.6;95.39;97.51;29932385.0;0.0;1.0;97.91;98.6;95.39;97.51;29932385.0;0.0;0.0;0.0;4209.0;0.0;0.0;2016;1;0
2016-01-12;2.709;2.625;2.699;2.704;;721.68;728.75;717.3165;726.07;2024509.0;0.0;1.0;721.68;728.75;717.3165;726.07;2024509.0;99.0;99.96;97.55;99.37;28395390.0;0.0;1.0;99.0;99.96;97.55;99.37;28395390.0;0.0;0.0;0.0;4219.0;0.0;0.0;2016;1;1
2016-01-13;2.675;2.675;2.675;2.699;;730.85;734.74;698.61;700.56;2501730.0;0.0;1.0;730.85;734.74;698.61;700.56;2501730.0;100.58;100.58;95.21;95.44;33410553.0;0.0;1.0;100.58;100.58;95.21;95.44;33410553.0;0.0;0.0;0.0;4241.0;0.0;0.0;2016;1;2
2016-01-14;2.601;2.601;2.601;2.675;;705.38;721.925;689.1;714.72;2225768.0;0.0;1.0;705.38;721.925;689.1;714.72;2225768.0;95.85;98.87;92.45;98.37;48658623.0;0.0;1.0;95.85;98.87;92.45;98.37;48658623.0;0.0;0.0;0.0;4178.0;0.0;0.0;2016;1;3
2016-01-15;2.6;2.514;2.514;2.601;;692.29;706.74;685.37;694.45;3608109.0;0.0;1.0;692.29;706.74;685.37;694.45;3608109.0;93.98;96.38;93.54;94.97;46132781.0;0.0;1.0;93.98;96.38;93.54;94.97;46132781.0;0.0;0.0;0.0;4103.0;0.0;0.0;2016;1;4
2016-01-18;2.5;2.481;2.481;2.514;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;4093.0;0.0;0.0;2016;1;0
2016-01-19;2.519;2.441;2.519;2.481;;703.3;709.98;693.4101;701.79;2268078.0;0.0;1.0;703.3;709.98;693.4101;701.79;2268078.0;96.53;97.42;93.92;95.26;30998256.0;0.0;1.0;96.53;97.42;93.92;95.26;30998256.0;0.0;0.0;0.0;4134.0;0.0;0.0;2016;1;1
2016-01-20;2.4;2.357;2.359;2.519;;688.61;706.85;673.26;698.45;3444962.0;0.0;1.0;688.61;706.85;673.26;698.45;3444962.0;92.83;95.0;89.37;94.35;59051429.0;0.0;1.0;92.83;95.0;89.37;94.35;59051429.0;0.0;0.0;0.0;3991.0;0.0;0.0;2016;1;2
2016-01-21;2.459;2.346;2.459;2.359;;702.18;719.19;694.46;706.59;2412211.0;0.0;1.0;702.18;719.19;694.46;706.59;2412211.0;94.91;95.99;92.62;94.16;30518939.0;0.0;1.0;94.91;95.99;92.62;94.16;30518939.0;0.0;0.0;0.0;4072.0;0.0;0.0;2016;1;3
2016-01-22;2.55;2.408;2.52;2.459;;723.6;728.13;720.121;725.25;2011797.0;0.0;1.0;723.6;728.13;720.121;725.25;2011797.0;96.41;98.07;95.49;97.94;30495387.0;0.0;1.0;96.41;98.07;95.49;97.94;30495387.0;0.0;0.0;0.0;4154.0;0.0;0.0;2016;1;4
2016-01-25;2.586;2.39;2.39;2.518;;723.58;729.68;710.01;711.67;1711716.0;0.0;1.0;723.58;729.68;710.01;711.67;1711716.0;98.72;99.48;96.93;97.01;32482015.0;0.0;1.0;98.72;99.48;96.93;97.01;32482015.0;0.0;0.0;0.0;4140.0;0.0;0.0;2016;1;0
2016-01-26;2.35;2.35;2.35;2.39;;713.85;718.28;706.48;713.04;1331691.0;0.0;1.0;713.85;718.28;706.48;713.04;1331691.0;97.76;97.88;95.66;97.34;26877080.0;0.0;1.0;97.76;97.88;95.66;97.34;26877080.0;0.0;0.0;0.0;4160.0;0.0;0.0;2016;1;1
2016-01-27;2.39;2.34;2.358;2.35;;713.67;718.235;694.39;699.99;2194227.0;0.0;1.0;713.67;718.235;694.39;699.99;2194227.0;97.79;97.85;94.23;94.45;58699359.0;0.0;1.0;97.79;97.85;94.23;94.45;58699359.0;0.0;0.0;0.0;4173.0;0.0;0.0;2016;1;2
2016-01-28;2.375;2.332;2.337;2.358;;722.22;733.69;712.35;730.96;2676397.0;0.0;1.0;722.22;733.69;712.35;730.96;2676397.0;107.2;110.34;104.81;109.11;107475327.0;0.0;1.0;107.2;110.34;104.81;109.11;107475327.0;0.0;0.0;0.0;4145.0;0.0;0.0;2016;1;3
2016-01-29;2.389;2.35;2.387;2.337;;731.53;744.9899;726.8;742.95;3474319.0;0.0;1.0;731.53;744.9899;726.8;742.95;3474319.0;108.99;112.84;108.84;112.21;62739548.0;0.0;1.0;108.99;112.84;108.84;112.21;62739548.0;0.0;0.0;0.0;4198.0;0.0;0.0;2016;1;4
2016-02-01;2.47;2.406;2.406;2.387;;750.46;757.86;743.27;752.0;5139157.0;0.0;1.0;750.46;757.86;743.27;752.0;5139157.0;112.27;115.72;112.01;115.09;46132726.0;0.0;1.0;112.27;115.72;112.01;115.09;46132726.0;0.0;0.0;0.0;4230.0;0.0;0.0;2016;2;0
2016-02-02;2.405;2.327;2.327;2.406;;784.5;789.8699;764.65;764.65;6348126.0;0.0;1.0;784.5;789.8699;764.65;764.65;6348126.0;114.8;117.59;113.2;114.61;59778571.0;0.0;1.0;114.8;117.59;113.2;114.61;59778571.0;0.0;0.0;0.0;4180.0;0.0;0.0;2016;2;1
2016-02-03;2.271;2.203;2.203;2.327;;770.22;774.5;720.5;726.95;6171019.0;0.0;1.0;770.22;774.5;720.5;726.95;6171019.0;115.27;115.3407;109.75;112.69;56919324.0;0.0;1.0;115.27;115.3407;109.75;112.69;56919324.0;0.0;0.0;0.0;4140.0;0.0;0.0;2016;2;2
2016-02-04;2.211;2.166;2.211;2.203;;722.81;727.0;701.86;708.01;5168709.0;0.0;1.0;722.81;727.0;701.86;708.01;5168709.0;111.8;111.94;109.25;110.49;38890199.0;0.0;1.0;111.8;111.94;109.25;110.49;38890199.0;0.0;0.0;0.0;4189.0;0.0;0.0;2016;2;3
2016-02-05;2.268;2.206;2.234;2.211;;703.87;703.99;680.15;683.57;5105725.0;0.0;1.0;703.87;703.99;680.15;683.57;5105725.0;109.51;109.58;103.18;104.07;76894741.0;0.0;1.0;109.51;109.58;103.18;104.07;76894741.0;0.0;0.0;0.0;4128.0;0.0;0.0;2016;2;4
2016-02-08;2.33;2.198;2.33;2.233;;667.85;684.03;663.06;682.74;4247355.0;0.0;1.0;667.85;684.03;663.06;682.74;4247355.0;100.41;102.68;97.46;99.75;71229746.0;0.0;1.0;100.41;102.68;97.46;99.75;71229746.0;0.0;0.0;0.0;4031.0;0.0;0.0;2016;2;0
2016-02-09;2.106;2.0;2.0;2.33;;672.32;699.9;668.77;678.11;3608914.0;0.0;1.0;672.32;699.9;668.77;678.11;3608914.0;97.14;102.4;96.82;99.54;62709018.0;0.0;1.0;97.14;102.4;96.82;99.54;62709018.0;0.0;0.0;0.0;4035.0;0.0;0.0;2016;2;1
2016-02-10;2.069;1.981;2.069;2.0;;686.86;701.31;682.13;684.12;2638007.0;0.0;1.0;686.86;701.31;682.13;684.12;2638007.0;101.55;103.25;100.24;101.0;45179370.0;0.0;1.0;101.55;103.25;100.24;101.0;45179370.0;0.0;0.0;0.0;4052.0;0.0;0.0;2016;2;2
2016-02-11;1.99;1.99;1.99;2.069;;675.0;689.35;668.8675;683.11;3024043.0;0.0;1.0;675.0;689.35;668.8675;683.11;3024043.0;99.6;105.11;98.88;101.91;43670634.0;0.0;1.0;99.6;105.11;98.88;101.91;43670634.0;0.0;0.0;0.0;3951.0;0.0;0.0;2016;2;3
2016-02-12;1.9;1.9;1.9;1.99;;690.26;693.75;678.6;682.4;2141373.0;0.0;1.0;690.26;693.75;678.6;682.4;2141373.0;103.74;104.24;101.09;102.01;36176760.0;0.0;1.0;103.74;104.24;101.09;102.01;36176760.0;0.0;0.0;0.0;4024.0;0.0;0.0;2016;2;4
2016-02-15;2.107;2.051;2.084;2.014;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;4106.0;0.0;0.0;2016;2;0
2016-02-16;2.097;2.028;2.038;2.084;;692.98;698.0;685.05;691.0;2520021.0;0.0;1.0;692.98;698.0;685.05;691.0;2520021.0;103.8;103.93;100.24;101.61;45687224.0;0.0;1.0;103.8;103.93;100.24;101.61;45687224.0;0.0;0.0;0.0;4092.0;0.0;0.0;2016;2;1
2016-02-17;2.16;2.048;2.16;2.038;;699.0;709.75;691.38;708.4;2492634.0;0.0;1.0;699.0;709.75;691.38;708.4;2492634.0;101.94;105.72;100.4;105.2;44073369.0;0.0;1.0;101.94;105.72;100.4;105.2;44073369.0;0.0;0.0;0.0;4193.0;0.0;0.0;2016;2;2
2016-02-18;2.143;2.12;2.12;2.16;;710.0;712.35;696.03;697.35;1883248.0;0.0;1.0;710.0;712.35;696.03;697.35;1883248.0;105.8;106.0;103.03;103.47;29593508.0;0.0;1.0;105.8;106.0;103.03;103.47;29593508.0;0.0;0.0;0.0;4188.0;0.0;0.0;2016;2;3
2016-02-19;;;;;;695.03;703.0805;694.05;700.91;1589281.0;0.0;1.0;695.03;703.0805;694.05;700.91;1589281.0;102.55;105.02;102.06;104.57;32404516.0;0.0;1.0;102.55;105.02;102.06;104.57;32404516.0;0.0;0.0;0.0;4174.0;0.0;0.0;2016;2;4
2016-02-22;;;;;;707.45;713.24;702.51;706.46;1949816.0;0.0;1.0;707.45;713.24;702.51;706.46;1949816.0;105.49;108.25;105.34;107.16;35709714.0;0.0;1.0;105.49;108.25;105.34;107.16;35709714.0;0.0;0.0;0.0;4229.0;0.0;0.0;2016;2;0
2016-02-23;;;;;;701.45;708.4;693.58;695.85;2009280.0;0.0;1.0;701.45;708.4;693.58;695.85;2009280.0;106.85;107.47;105.12;105.46;25319315.0;0.0;1.0;106.85;107.47;105.12;105.46;25319315.0;0.0;0.0;0.0;4194.0;0.0;0.0;2016;2;1
2016-02-24;;;;;;688.92;700.0;680.78;699.56;1963573.0;0.0;1.0;688.92;700.0;680.78;699.56;1963573.0;104.21;106.95;102.74;106.88;34412437.0;0.0;1.0;104.21;106.95;102.74;106.88;34412437.0;0.0;0.0;0.0;4109.0;0.0;0.0;2016;2;2
2016-02-25;;;;;;700.01;705.98;690.585;705.75;1642166.0;0.0;1.0;700.01;705.98;690.585;705.75;1642166.0;107.11;108.07;105.61;108.07;29906278.0;0.0;1.0;107.11;108.07;105.61;108.07;29906278.0;0.0;0.0;0.0;4189.0;0.0;0.0;2016;2;3
2016-02-26;;;;;;708.58;713.43;700.86;705.07;2243522.0;0.0;1.0;708.58;713.43;700.86;705.07;2243522.0;108.7;109.45;107.16;107.92;26686193.0;0.0;1.0;108.7;109.45;107.16;107.92;26686193.0;0.0;0.0;0.0;4236.0;0.0;0.0;2016;2;4
2016-02-29;2.173;2.09;2.173;2.109;;700.32;710.89;697.68;697.77;2481145.0;0.0;1.0;700.32;710.89;697.68;697.77;2481145.0;107.6;108.9101;106.75;106.92;32778992.0;0.0;1.0;107.6;108.9101;106.75;106.92;32778992.0;0.0;0.0;0.0;4227.0;0.0;0.0;2016;2;0
2016-03-01;2.154;1.978;2.02;2.148;;703.62;718.81;699.77;718.81;2151419.0;0.0;1.0;703.62;718.81;699.77;718.81;2151419.0;107.83;109.82;107.6;109.82;26817309.0;0.0;1.0;107.83;109.82;107.6;109.82;26817309.0;0.0;0.0;0.0;4266.0;0.0;0.0;2016;3;1
2016-03-02;2.097;2.015;2.096;2.02;;719.0;720.0;712.0;718.85;1629003.0;0.0;1.0;719.0;720.0;712.0;718.85;1629003.0;109.68;110.55;108.77;109.95;25670170.0;0.0;1.0;109.68;110.55;108.77;109.95;25670170.0;0.0;0.0;0.0;4307.0;0.0;0.0;2016;3;2
2016-03-03;2.159;2.104;2.159;2.096;;718.68;719.45;706.02;712.42;1957974.0;0.0;1.0;718.68;719.45;706.02;712.42;1957974.0;110.25;110.3;108.54;109.58;21353092.0;0.0;1.0;110.25;110.3;108.54;109.58;21353092.0;0.0;0.0;0.0;4321.0;0.0;0.0;2016;3;3
2016-03-04;2.243;2.139;2.243;2.159;;714.99;716.49;706.02;710.89;1972077.0;0.0;1.0;714.99;716.49;706.02;710.89;1972077.0;110.05;110.05;107.93;108.39;24938858.0;0.0;1.0;110.05;110.05;107.93;108.39;24938858.0;0.0;0.0;0.0;4378.0;0.0;0.0;2016;3;4
2016-03-07;2.24;2.206;2.216;2.243;;706.9;708.0912;686.9;695.16;2988026.0;0.0;1.0;706.9;708.0912;686.9;695.16;2988026.0;108.07;108.07;104.72;105.73;31534055.0;0.0;1.0;108.07;108.07;104.72;105.73;31534055.0;0.0;0.0;0.0;4366.0;0.0;0.0;2016;3;0
2016-03-08;2.222;2.193;2.21;2.216;;688.59;703.79;685.34;693.97;2058471.0;0.0;1.0;688.59;703.79;685.34;693.97;2058471.0;104.78;107.37;104.4;105.93;25204666.0;0.0;1.0;104.78;107.37;104.4;105.93;25204666.0;0.0;0.0;0.0;4336.0;0.0;0.0;2016;3;1
2016-03-09;2.203;2.203;2.203;2.21;;698.47;705.68;694.0;705.24;1421515.0;0.0;1.0;698.47;705.68;694.0;705.24;1421515.0;106.7;107.51;105.49;107.51;20493305.0;0.0;1.0;106.7;107.51;105.49;107.51;20493305.0;0.0;0.0;0.0;4349.0;0.0;0.0;2016;3;2
2016-03-10;2.202;2.081;2.202;2.203;;708.12;716.44;703.36;712.82;2833525.0;0.0;1.0;708.12;716.44;703.36;712.82;2833525.0;107.91;108.66;105.7699;107.32;24854284.0;0.0;1.0;107.91;108.66;105.7699;107.32;24854284.0;0.0;0.0;0.0;4326.0;0.0;0.0;2016;3;3
2016-03-11;2.141;2.031;2.137;2.202;;720.0;726.92;717.125;726.82;1970815.0;0.0;1.0;720.0;726.92;717.125;726.82;1970815.0;108.48;109.42;107.92;109.41;20697553.0;0.0;1.0;108.48;109.42;107.92;109.41;20697553.0;0.0;0.0;0.0;4419.0;0.0;0.0;2016;3;4
2016-03-14;2.114;2.114;2.114;2.137;;726.81;735.5;725.15;730.49;1718252.0;0.0;1.0;726.81;735.5;725.15;730.49;1718252.0;109.28;110.33;108.77;109.89;17249365.0;0.0;1.0;109.28;110.33;108.77;109.89;17249365.0;0.0;0.0;0.0;4423.0;0.0;0.0;2016;3;0
2016-03-15;2.112;2.112;2.112;2.114;;726.92;732.29;724.77;728.33;1720965.0;0.0;1.0;726.92;732.29;724.77;728.33;1720965.0;109.11;110.83;108.84;110.67;17618460.0;0.0;1.0;109.11;110.83;108.84;110.67;17618460.0;0.0;0.0;0.0;4391.0;0.0;0.0;2016;3;1
2016-03-16;;;;;;726.37;737.47;724.51;736.09;1624370.0;0.0;1.0;726.37;737.47;724.51;736.09;1624370.0;110.49;112.5;110.1;112.18;24744778.0;0.0;1.0;110.49;112.5;110.1;112.18;24744778.0;0.0;0.0;0.0;4396.0;0.0;0.0;2016;3;2
2016-03-17;;;;;;736.45;743.07;736.0;737.78;1860834.0;0.0;1.0;736.45;743.07;736.0;737.78;1860834.0;112.15;112.69;110.73;111.02;24241247.0;0.0;1.0;112.15;112.69;110.73;111.02;24241247.0;0.0;0.0;0.0;4465.0;0.0;0.0;2016;3;3
2016-03-18;;;;;;741.86;742.0;731.83;737.6;2980709.0;0.0;1.0;741.86;742.0;731.83;737.6;2980709.0;111.56;112.42;110.27;111.45;36256877.0;0.0;1.0;111.56;112.42;110.27;111.45;36256877.0;0.0;0.0;0.0;4481.0;0.0;0.0;2016;3;4
2016-03-21;;;;;;736.5;742.5;733.5157;742.09;1836503.0;0.0;1.0;736.5;742.5;733.5157;742.09;1836503.0;111.66;112.37;111.03;111.85;18447974.0;0.0;1.0;111.66;112.37;111.03;111.85;18447974.0;0.0;0.0;0.0;4466.0;0.0;0.0;2016;3;0
2016-03-22;;;;;;737.46;745.0;737.46;740.75;1269749.0;0.0;1.0;737.46;745.0;737.46;740.75;1269749.0;111.36;112.88;111.17;112.25;19001076.0;0.0;1.0;111.36;112.88;111.17;112.25;19001076.0;0.0;0.0;0.0;4473.0;0.0;0.0;2016;3;1
2016-03-23;;;;;;742.36;745.7199;736.15;738.06;1432099.0;0.0;1.0;742.36;745.7199;736.15;738.06;1432099.0;112.01;113.19;112.0;112.54;18561974.0;0.0;1.0;112.01;113.19;112.0;112.54;18561974.0;0.0;0.0;0.0;4447.0;0.0;0.0;2016;3;2
2016-03-24;;;;;;732.01;737.747;731.0;735.3;1594891.0;0.0;1.0;732.01;737.747;731.0;735.3;1594891.0;112.13;113.09;111.68;113.05;17839119.0;0.0;1.0;112.13;113.09;111.68;113.05;17839119.0;0.0;0.0;0.0;4401.0;0.0;0.0;2016;3;3
2016-03-28;;;;;;736.79;738.99;732.5;733.53;1301327.0;0.0;1.0;736.79;738.99;732.5;733.53;1301327.0;113.32;114.5889;112.95;113.69;21351751.0;0.0;1.0;113.32;114.5889;112.95;113.69;21351751.0;;;;;;;2016;3;0
2016-03-29;;;;;;734.59;747.25;728.76;744.77;1903758.0;0.0;1.0;734.59;747.25;728.76;744.77;1903758.0;113.83;116.32;113.64;116.14;29825340.0;0.0;1.0;113.83;116.32;113.64;116.14;29825340.0;0.0;0.0;0.0;4425.0;0.0;0.0;2016;3;1
2016-03-30;;;;;;750.1;757.88;748.74;750.53;1782427.0;0.0;1.0;750.1;757.88;748.74;750.53;1782427.0;116.73;116.99;114.355;114.7;33235184.0;0.0;1.0;116.73;116.99;114.355;114.7;33235184.0;0.0;0.0;0.0;4510.0;0.0;0.0;2016;3;2
2016-03-31;;;;;;749.25;750.85;740.94;744.95;1718798.0;0.0;1.0;749.25;750.85;740.94;744.95;1718798.0;114.7;115.01;113.7682;114.1;21207526.0;0.0;1.0;114.7;115.01;113.7682;114.1;21207526.0;0.0;0.0;0.0;4500.0;0.0;0.0;2016;3;3
2016-04-01;;;;;;738.6;750.34;737.0;749.91;1576745.0;0.0;1.0;738.6;750.34;737.0;749.91;1576745.0;113.75;116.17;113.35;116.06;24760504.0;0.0;1.0;113.75;116.17;113.35;116.06;24760504.0;0.0;0.0;0.0;4457.0;0.0;0.0;2016;4;4
2016-04-04;;;;;;750.06;752.8;742.43;745.29;1134390.0;0.0;1.0;750.06;752.8;742.43;745.29;1134390.0;114.07;114.55;111.61;112.55;48487913.0;0.0;1.0;114.07;114.55;111.61;112.55;48487913.0;0.0;0.0;0.0;4473.0;0.0;0.0;2016;4;0
2016-04-05;;;;;;738.0;742.8;735.37;737.8;1132294.0;0.0;1.0;738.0;742.8;735.37;737.8;1132294.0;112.11;113.32;111.9;112.22;22962365.0;0.0;1.0;112.11;113.32;111.9;112.22;22962365.0;0.0;0.0;0.0;4416.0;0.0;0.0;2016;4;1
2016-04-06;;;;;;735.77;746.24;735.56;745.69;1053713.0;0.0;1.0;735.77;746.24;735.56;745.69;1053713.0;112.47;113.81;112.42;113.71;20814640.0;0.0;1.0;112.47;113.81;112.42;113.71;20814640.0;0.0;0.0;0.0;4440.0;0.0;0.0;2016;4;2
2016-04-07;;;;;;745.37;746.9999;736.28;740.28;1453185.0;0.0;1.0;745.37;746.9999;736.28;740.28;1453185.0;113.79;114.89;113.0663;113.64;20714537.0;0.0;1.0;113.79;114.89;113.0663;113.64;20714537.0;0.0;0.0;0.0;4418.0;0.0;0.0;2016;4;3
2016-04-08;1.803;1.803;1.803;1.862;;743.97;745.45;735.55;739.15;1290787.0;0.0;1.0;743.97;745.45;735.55;739.15;1290787.0;114.25;114.33;109.9;110.63;48497808.0;0.0;1.0;114.25;114.33;109.9;110.63;48497808.0;0.0;0.0;0.0;4460.0;0.0;0.0;2016;4;4
2016-04-11;1.927;1.847;1.927;1.803;;743.02;745.0;736.05;736.1;1220088.0;0.0;1.0;743.02;745.0;736.05;736.1;1220088.0;110.7;110.91;108.77;108.99;39762304.0;0.0;1.0;110.7;110.91;108.77;108.99;39762304.0;0.0;0.0;0.0;4469.0;0.0;0.0;2016;4;0
2016-04-12;1.96;1.897;1.942;1.927;;738.0;743.83;731.01;743.09;1352992.0;0.0;1.0;738.0;743.83;731.01;743.09;1352992.0;109.34;111.1645;108.99;110.61;26248081.0;0.0;1.0;109.34;111.1645;108.99;110.61;26248081.0;0.0;0.0;0.0;4482.0;0.0;0.0;2016;4;1
2016-04-13;2.098;1.949;2.098;1.942;;749.16;754.38;744.261;751.72;1707641.0;0.0;1.0;749.16;754.38;744.261;751.72;1707641.0;112.23;112.65;106.52;110.51;88227393.0;0.0;1.0;112.23;112.65;106.52;110.51;88227393.0;0.0;0.0;0.0;4540.0;0.0;0.0;2016;4;2
2016-04-14;2.104;2.064;2.104;2.098;;754.01;757.31;752.705;753.2;1135271.0;0.0;1.0;754.01;757.31;752.705;753.2;1135271.0;110.62;112.04;110.26;110.84;28473322.0;0.0;1.0;110.62;112.04;110.26;110.84;28473322.0;0.0;0.0;0.0;4557.0;0.0;0.0;2016;4;3
2016-04-15;2.13;2.099;2.13;2.104;;753.98;761.0;752.6938;759.0;1809332.0;0.0;1.0;753.98;761.0;752.6938;759.0;1809332.0;110.79;110.97;109.2;109.64;20922803.0;0.0;1.0;110.79;110.97;109.2;109.64;20922803.0;0.0;0.0;0.0;4554.0;0.0;0.0;2016;4;4
2016-04-18;2.111;2.029;2.111;2.13;;760.46;768.05;757.3;766.61;1558848.0;0.0;1.0;760.46;768.05;757.3;766.61;1558848.0;109.74;110.81;109.2;110.45;21167199.0;0.0;1.0;109.74;110.81;109.2;110.45;21167199.0;0.0;0.0;0.0;4572.0;0.0;0.0;2016;4;0
2016-04-19;2.089;2.089;2.089;2.111;;769.51;769.9;749.33;753.93;2030526.0;0.0;1.0;769.51;769.9;749.33;753.93;2030526.0;111.1;112.45;109.16;112.29;30210455.0;0.0;1.0;111.1;112.45;109.16;112.29;30210455.0;0.0;0.0;0.0;4624.0;0.0;0.0;2016;4;1
2016-04-20;2.177;2.091;2.172;2.089;;758.0;758.1315;750.01;752.67;1529217.0;0.0;1.0;758.0;758.1315;750.01;752.67;1529217.0;112.43;113.27;111.56;112.42;21027901.0;0.0;1.0;112.43;113.27;111.56;112.42;21027901.0;0.0;0.0;0.0;4637.0;0.0;0.0;2016;4;2
2016-04-21;2.207;2.158;2.179;2.172;;755.38;760.45;749.55;759.14;3060490.0;0.0;1.0;755.38;760.45;749.55;759.14;3060490.0;112.55;114.04;112.31;113.44;20875230.0;0.0;1.0;112.55;114.04;112.31;113.44;20875230.0;0.0;0.0;0.0;4625.0;0.0;0.0;2016;4;3
2016-04-22;2.188;2.156;2.178;2.179;;726.3;736.12;713.61;718.77;5951938.0;0.0;1.0;726.3;736.12;713.61;718.77;5951938.0;111.21;111.75;109.01;110.56;38458201.0;0.0;1.0;111.21;111.75;109.01;110.56;38458201.0;0.0;0.0;0.0;4590.0;0.0;0.0;2016;4;4
2016-04-25;2.214;2.171;2.212;2.178;;716.1;723.93;715.59;723.15;1959179.0;0.0;1.0;716.1;723.93;715.59;723.15;1959179.0;109.87;110.67;109.07;110.1;21017895.0;0.0;1.0;109.87;110.67;109.07;110.1;21017895.0;0.0;0.0;0.0;4583.0;0.0;0.0;2016;4;0
2016-04-26;2.22;2.182;2.22;2.212;;725.42;725.766;703.0264;708.14;2744587.0;0.0;1.0;725.42;725.766;703.0264;708.14;2744587.0;110.49;110.5;108.15;108.76;22521534.0;0.0;1.0;110.49;110.5;108.15;108.76;22521534.0;0.0;0.0;0.0;4600.0;0.0;0.0;2016;4;1
2016-04-27;2.261;2.216;2.242;2.22;;707.29;708.98;692.3651;705.84;3098587.0;0.0;1.0;707.29;708.98;692.3651;705.84;3098587.0;107.94;108.94;106.31;108.89;52213107.0;0.0;1.0;107.94;108.94;106.31;108.89;52213107.0;0.0;0.0;0.0;4597.0;0.0;0.0;2016;4;2
2016-04-28;2.25;2.195;2.231;2.242;;708.26;714.17;689.55;691.02;2867255.0;0.0;1.0;708.26;714.17;689.55;691.02;2867255.0;119.575;120.79;116.23;116.73;87110080.0;0.0;1.0;119.575;120.79;116.23;116.73;87110080.0;0.0;0.0;0.0;4605.0;0.0;0.0;2016;4;3
2016-04-29;2.222;2.217;2.217;2.231;;690.7;697.62;689.0;693.01;2487673.0;0.0;1.0;690.7;697.62;689.0;693.01;2487673.0;116.82;117.84;115.84;117.58;37140594.0;0.0;1.0;116.82;117.84;115.84;117.58;37140594.0;0.0;0.0;0.0;4530.0;0.0;0.0;2016;4;4
2016-05-02;2.234;2.178;2.205;2.217;;697.63;700.64;691.0;698.21;1645265.0;0.0;1.0;697.63;700.64;691.0;698.21;1645265.0;117.83;118.73;116.57;118.57;28095168.0;0.0;1.0;117.83;118.73;116.57;118.57;28095168.0;0.0;0.0;0.0;4564.0;0.0;0.0;2016;5;0
2016-05-03;2.183;2.074;2.074;2.205;;696.87;697.84;692.0;692.36;1543785.0;0.0;1.0;696.87;697.84;692.0;692.36;1543785.0;117.52;118.16;117.02;117.43;24117463.0;0.0;1.0;117.52;118.16;117.02;117.43;24117463.0;0.0;0.0;0.0;4512.0;0.0;0.0;2016;5;1
